point 676,231672.0108,153.589228,6714311.556,
point 677,231672.9249,153.731122,6714311.507,
point 678,231672.2166,153.118188,6714309.682,
point 679,231673.1878,154.350621,6714310.008,
point 680,231675.7804,155.604762,6714310.603,
point 681,231672.6938,153.935714,6714312.865,
point 682,231671.7553,152.593955,6714312.734,
point 683,231670.8094,150.834024,6714312.385,
point 684,231669.8643,149.157129,6714312.565,
point 685,231668.6413,147.792358,6714312.425,
point 686,231667.5785,146.378769,6714312.206,
point 687,231666.6791,145.202606,6714312.127,
point 688,231664.952,144.011496,6714311.803,
point 689,231663.6233,142.258188,6714311.565,
point 690,231662.3089,141.122434,6714309.689,
B40-B,231661.202,140.482141,6714309.436,
B41-B,231660.6115,140.5385,6714310.955,
B42-B,231660.3718,140.307361,6714312.359,
point 694,231661.9139,141.635067,6714312.675,
point 695,231663.3236,142.355714,6714312.898,
point 696,231662.6698,141.487905,6714311.492,
point 697,231664.8244,143.384577,6714313.284,
point 698,231668.2555,148.059228,6714313.687,
point 699,231669.5871,149.45002,6714313.988,
point 700,231667.129,146.840214,6714313.798,
point 701,231666.1294,145.566475,6714313.553,
point 702,231670.4139,151.390616,6714314.316,
point 703,231671.5218,153.058531,6714314.356,
point 704,231672.2865,154.272909,6714314.435,
point 705,231674.2244,155.291649,6714314.308,
point 706,231673.3796,155.012198,6714316.194,
point 707,231671.8317,153.878593,6714316.296,
point 708,231670.9799,153.478557,6714316.036,
point 709,231670.0101,151.758404,6714315.892,
point 710,231669.3452,149.893399,6714315.583,
point 711,231667.992,148.337378,6714315.378,
point 712,231667.0512,146.780153,6714315.2,
point 713,231665.9005,145.463657,6714315.152,
point 714,231664.583,143.518917,6714314.929,
point 715,231662.9378,142.596272,6714314.625,
point 716,231661.444,141.085709,6714314.15,
B43-B,231659.9654,140.367727,6714313.888,
B44-B,231659.919,140.483779,6714315.357,
point 719,231661.3792,141.12288,6714315.502,
point 720,231662.9111,142.693486,6714315.837,
point 721,231664.3682,143.724299,6714316.159,
point 722,231665.6933,144.712908,6714316.351,
point 723,231666.8907,146.9875,6714316.651,
point 725,231668.8589,149.03456,6714317.164,
point 726,231669.5255,151.017708,6714317.316,
point 727,231670.4433,152.86851,6714317.454,
point 728,231672.4852,154.596419,6714318.007,
point 729,231671.4021,153.891222,6714319.552,
point 730,231669.709,151.826978,6714318.696,
point 731,231669.0885,151.701476,6714318.651,
point 732,231668.494,149.687398,6714318.51,
point 733,231667.4121,147.929829,6714318.239,
point 734,231666.6364,146.059937,6714317.953,
point 735,231665.3936,144.845445,6714317.97,
point 736,231664.0244,143.805044,6714317.912,
point 737,231662.6096,142.075617,6714317.424,
point 738,231661.1536,141.296614,6714317.111,
B45-B,231659.7484,140.057915,6714316.974,
B46-B,231659.3903,140.139049,6714318.405,
point 741,231661.009,141.409195,6714318.616,
point 742,231662.4347,142.1903,6714318.743,
point 743,231664.0668,144.031485,6714319.134,
point 744,231665.1678,145.194081,6714319.375,
point 745,231666.2429,146.695738,6714319.529,
point 746,231667.1265,148.44304,6714319.682,
point 747,231668.0611,150.183211,6714319.897,
point 748,231668.6976,150.590555,6714320.172,
point 749,231669.0944,152.919061,6714320.431,
point 750,231668.4008,151.055572,6714321.235,
point 751,231667.8545,149.006889,6714321.098,
point 752,231666.8721,148.768581,6714320.972,
point 753,231664.7994,144.37529,6714320.808,
point 754,231663.8165,144.219992,6714320.726,
point 755,231662.2012,142.442932,6714320.413,
point 756,231660.7022,140.947788,6714320.29,
B47-B,231659.3255,140.20928,6714319.874,
B48-B,231659.1603,140.362016,6714321.376,
B49-B,231658.7323,140.46571,6714322.854,
point 760,231660.2218,141.249615,6714323.029,
point 761,231660.5761,141.036152,6714321.609,
point 762,231661.8623,142.623989,6714321.803,
point 763,231661.6878,142.068843,6714323.348,
point 764,231663.4645,144.1495,6714321.94,
point 765,231664.67,144.835823,6714322.16,
point 766,231665.8438,147.657706,6714322.175,
point 767,231661.2729,142.474389,6714325.09,
point 768,231660.0547,141.368056,6714324.513,
B50-B,231658.512,139.993624,6714324.347,
B51-B,231658.3873,140.104392,6714325.642,
point 771,231659.7288,141.510021,6714325.893,
point 772,231661.0237,142.806318,6714326.173,
point 773,231662.4147,143.876403,6714326.564,
point 774,231663.4198,145.525258,6714328.276,
point 775,231663.124,145.783627,6714329.59,
point 776,231661.9449,144.610428,6714329.33,
point 777,231662.163,144.133512,6714327.93,
point 778,231660.6392,142.483307,6714329.067,
point 779,231660.5931,142.069793,6714327.755,
point 780,231659.5632,141.246662,6714328.779,
B52-B,231657.9349,140.494474,6714328.848,
B52-B,231658.2191,140.362312,6714327.267,
point 783,231659.6148,141.102798,6714327.396,
point 784,231662.8235,146.326584,6714331.037,
point 785,231662.4686,145.438292,6714332.598,
point 786,231661.5055,144.173919,6714332.251,
point 787,231661.625,143.595513,6714330.739,
point 788,231660.1365,143.101035,6714331.978,
point 789,231660.2936,142.50169,6714330.493,
point 790,231658.896,141.830459,6714331.775,
point 791,231659.0509,141.648127,6714330.458,
B54-B,231657.3898,140.243197,6714331.899,
B53-B,231657.8142,140.835748,6714330.294,
point 794,231661.1616,144.450761,6714333.79,
point 795,231659.6234,142.356311,6714333.469,
point 796,231658.7595,142.237522,6714333.259,
B55-B,231657.18,140.426883,6714333.269,
B56-B,231657.0977,140.616728,6714334.623,
point 799,231658.476,141.48046,6714334.719,
point 800,231660.7032,145.128205,6714335.47,
point 801,231659.3586,142.865367,6714336.337,
point 802,231658.2875,141.803914,6714336.125,
B57-B,231656.7597,140.917438,6714336.176,
B58-B,231656.5175,140.397457,6714337.728,
point 805,231658.0038,141.963063,6714337.733,
point 806,231657.7619,142.62315,6714339.143,
B59-B,231656.2371,140.583876,6714339.115,
B60-B,231656.043,140.732091,6714340.706,
point 809,231657.2806,142.400975,6714340.741,
point 810,231656.8632,142.285603,6714342.425,
B61-B,231655.6077,140.871593,6714341.861,
B62,231655.5207,140.914228,6714343.663,
point 813,231661.6376,144.646294,6714330.863,
point 814,231659.3392,143.524558,6714336.135,
point 815,231667.7817,147.075814,6714316.949,
point 816,231675.3344,148.067454,6714264.013,
point 817,231676.394,151.18753,6714271.007,
point 819,231662.7078,144.289265,6714325.212,
point 820,231663.0917,144.231829,6714323.645,
point 821,231664.3002,145.716743,6714323.835,
point 822,231663.8606,145.712449,6714325.418,
point 823,231663.6305,145.857651,6714326.776,
point 824,231664.2895,147.546002,6714328.452,
point 825,231664.5976,147.422234,6714327.03,
point 826,231664.9025,147.377758,6714325.592,
point 827,231665.2283,147.218428,6714324,
point 828,231665.9998,147.240541,6714320.777,
point 829,231666.8197,148.921859,6714322.251,
point 830,231666.2303,148.947014,6714324.104,
point 831,231667.5557,150.521672,6714322.426,
